"country","date","value"
"Canada","2021-02-22",2.94
"Canada","2021-02-23",3.02
"Canada","2021-02-24",3.1
"Canada","2021-02-25",3.21
"Canada","2021-02-26",3.36
"Canada","2021-02-27",3.5
"Canada","2021-02-28",3.61
"Canada","2021-03-01",3.73
"Canada","2021-03-02",3.89
"Canada","2021-03-03",4.07
"Cayman Islands","2020-12-26",0
"Cayman Islands","2020-12-27",0
"Cayman Islands","2020-12-28",0
"Cayman Islands","2020-12-29",0
"Cayman Islands","2020-12-30",0
"Cayman Islands","2020-12-31",0
"Cayman Islands","2021-01-01",0
"Cayman Islands","2021-01-02",0
"Cayman Islands","2021-01-03",0
"Cayman Islands","2021-01-04",0
"Cayman Islands","2021-01-05",0
"Cayman Islands","2021-01-06",0
"Cayman Islands","2021-01-07",0
"Cayman Islands","2021-01-08",0
"Cayman Islands","2021-01-09",0
"Cayman Islands","2021-01-10",0
"Cayman Islands","2021-01-11",0
"Cayman Islands","2021-01-12",0
"Cayman Islands","2021-01-13",0
"Cayman Islands","2021-01-14",0
"Cayman Islands","2021-01-15",0
"Cayman Islands","2021-01-16",0
"Cayman Islands","2021-01-17",0
"Cayman Islands","2021-01-18",0
"Cayman Islands","2021-01-19",0
"Cayman Islands","2021-01-20",0
"Cayman Islands","2021-01-21",0
"Cayman Islands","2021-01-22",0
"Cayman Islands","2021-01-23",0
"Cayman Islands","2021-01-24",0
"Cayman Islands","2021-01-25",0
"Cayman Islands","2021-01-26",0
"Cayman Islands","2021-01-27",0
"Cayman Islands","2021-01-28",0
"Cayman Islands","2021-01-29",0
"Cayman Islands","2021-01-30",0
"Cayman Islands","2021-01-31",0
"Cayman Islands","2021-02-01",0
"Cayman Islands","2021-02-02",0
"Cayman Islands","2021-02-03",0
"Cayman Islands","2021-02-04",11.89
"Cayman Islands","2021-02-05",0
"Cayman Islands","2021-02-06",0
"Cayman Islands","2021-02-07",0
"Cayman Islands","2021-02-08",0
"Cayman Islands","2021-02-09",13.45
"Cayman Islands","2021-02-10",13.56
"Cayman Islands","2021-02-11",0
"Cayman Islands","2021-02-12",13.96
"Cayman Islands","2021-02-13",0
"Cayman Islands","2021-02-14",0
"Cayman Islands","2021-02-15",0
"Cayman Islands","2021-02-16",0
"Cayman Islands","2021-02-17",14.89
"Cayman Islands","2021-02-18",0
"Cayman Islands","2021-02-19",15.64
"Cayman Islands","2021-02-20",16.01
"Cayman Islands","2021-02-21",0
"Cayman Islands","2021-02-22",0
"Cayman Islands","2021-02-23",18.63
"Cayman Islands","2021-02-24",19.34
"Cayman Islands","2021-02-25",0
"Cayman Islands","2021-02-26",0
"Cayman Islands","2021-02-27",0
"Cayman Islands","2021-02-28",0
"Cayman Islands","2021-03-01",0
"Cayman Islands","2021-03-02",0
"Cayman Islands","2021-03-03",0
"Chile","2020-12-24",0
"Chile","2020-12-25",0.03
"Chile","2020-12-26",0.04
"Chile","2020-12-27",0.05
"Chile","2020-12-28",0.05
"Chile","2020-12-29",0.05
"Chile","2020-12-30",0.05
"Chile","2020-12-31",0.05
"Chile","2021-01-01",0.05
"Chile","2021-01-02",0.05
"Chile","2021-01-03",0.05
"Chile","2021-01-04",0.05
"Chile","2021-01-05",0.05
"Chile","2021-01-06",0.06
"Chile","2021-01-07",0.06
"Chile","2021-01-08",0.06
"Chile","2021-01-09",0.06
"Chile","2021-01-10",0.06
"Chile","2021-01-11",0.06
"Chile","2021-01-12",0.06
"Chile","2021-01-13",0.06
"Chile","2021-01-14",0.07
"Chile","2021-01-15",0.07
"Chile","2021-01-16",0.07
"Chile","2021-01-17",0.07
"Chile","2021-01-18",0.13
"Chile","2021-01-19",0.23
"Chile","2021-01-20",0.28
"Chile","2021-01-21",0.3
"Chile","2021-01-22",0.3
"Chile","2021-01-23",0.3
"Chile","2021-01-24",0.3
"Chile","2021-01-25",0.3
"Chile","2021-01-26",0.3
"Chile","2021-01-27",0.3
"Chile","2021-01-28",0.3
"Chile","2021-01-29",0.3
"Chile","2021-01-30",0.3
"Chile","2021-01-31",0.3
"Chile","2021-02-01",0.3
"Chile","2021-02-02",0.37
"Chile","2021-02-03",1.26
"Chile","2021-02-04",2.17
"Chile","2021-02-05",3.05
"Chile","2021-02-06",3.2
"Chile","2021-02-07",3.24
"Chile","2021-02-08",4.4
"Chile","2021-02-09",5.66
"Chile","2021-02-10",7.08
"Chile","2021-02-11",8.4
"Chile","2021-02-12",9.59
"Chile","2021-02-13",9.75
"Chile","2021-02-14",9.77
"Chile","2021-02-15",11.16
"Chile","2021-02-16",12.31
"Chile","2021-02-17",13.29
"Chile","2021-02-18",14.1
"Chile","2021-02-19",14.84
"Chile","2021-02-20",14.89
"Chile","2021-02-21",14.9
"Chile","2021-02-22",15.46
"Chile","2021-02-23",15.95
"Chile","2021-02-24",16.4
"Chile","2021-02-25",16.85
"Chile","2021-02-26",17.26
"Chile","2021-02-27",17.31
"Chile","2021-02-28",17.31
"Chile","2021-03-01",18.03
"Chile","2021-03-02",18.86
"Chile","2021-03-03",19.68
"China","2020-12-19",0
"China","2020-12-20",0
"China","2020-12-21",0
"China","2020-12-22",0
"China","2020-12-23",0
"China","2020-12-24",0
"China","2020-12-25",0
"China","2020-12-26",0
"China","2020-12-27",0
"China","2020-12-28",0
"China","2020-12-29",0
"China","2020-12-30",0
"China","2020-12-31",0
"China","2021-01-01",0
"China","2021-01-02",0
"China","2021-01-03",0
"China","2021-01-04",0
"China","2021-01-05",0
"China","2021-01-06",0
"China","2021-01-07",0
"China","2021-01-08",0
"China","2021-01-09",0
"China","2021-01-10",0
"China","2021-01-11",0
"China","2021-01-12",0
"China","2021-01-13",0
"China","2021-01-14",0
"China","2021-01-15",0
"China","2021-01-16",0
"China","2021-01-17",0
"China","2021-01-18",0
"China","2021-01-19",0
"China","2021-01-20",0
"China","2021-01-21",0
"China","2021-01-22",0
"China","2021-01-23",0
"China","2021-01-24",0
"China","2021-01-25",0
"China","2021-01-26",0
"China","2021-01-27",0
"China","2021-01-28",0
"China","2021-01-29",0
"China","2021-01-30",0
"China","2021-01-31",0
"China","2021-02-01",0
"China","2021-02-02",0
"China","2021-02-03",0
"China","2021-02-04",0
"China","2021-02-05",0
"China","2021-02-06",0
"China","2021-02-07",0
"China","2021-02-08",0
"China","2021-02-09",0
"China","2021-02-10",0
"China","2021-02-11",0
"China","2021-02-12",0
"China","2021-02-13",0
"China","2021-02-14",0
"China","2021-02-15",0
"China","2021-02-16",0
"China","2021-02-17",0
"China","2021-02-18",0
"China","2021-02-19",0
"China","2021-02-20",0
"China","2021-02-21",0
"China","2021-02-22",0
"China","2021-02-23",0
"China","2021-02-24",0
"China","2021-02-25",0
"China","2021-02-26",0
"China","2021-02-27",0
"China","2021-02-28",0
"Colombia","2021-02-16",0
"Colombia","2021-02-17",0
"Colombia","2021-02-18",0.02
"Colombia","2021-02-19",0.04
"Colombia","2021-02-20",0.07
"Colombia","2021-02-21",0.08
"Colombia","2021-02-22",0.09
"Colombia","2021-02-23",0.09
"Colombia","2021-02-24",0.1
"Colombia","2021-02-25",0.13
"Colombia","2021-02-26",0.16
"Colombia","2021-02-27",0.22
"Colombia","2021-02-28",0.26
"Colombia","2021-03-01",0.29
"Colombia","2021-03-02",0.33
"Colombia","2021-03-03",0.38
"Costa Rica","2020-12-24",0
"Costa Rica","2020-12-25",0
"Costa Rica","2020-12-26",0
"Costa Rica","2020-12-27",0
"Costa Rica","2020-12-28",0
"Costa Rica","2020-12-29",0
"Costa Rica","2020-12-30",0
"Costa Rica","2020-12-31",0
"Costa Rica","2021-01-01",0
"Costa Rica","2021-01-02",0
"Costa Rica","2021-01-03",0
"Costa Rica","2021-01-04",0
"Costa Rica","2021-01-05",0
"Costa Rica","2021-01-06",0
"Costa Rica","2021-01-07",0
"Costa Rica","2021-01-08",0
"Costa Rica","2021-01-09",0
"Costa Rica","2021-01-10",0
"Costa Rica","2021-01-11",0
"Costa Rica","2021-01-12",0
"Costa Rica","2021-01-13",0
"Costa Rica","2021-01-14",0
"Costa Rica","2021-01-15",0.49
"Costa Rica","2021-01-16",0
"Costa Rica","2021-01-17",0
"Costa Rica","2021-01-18",0.57
"Costa Rica","2021-01-19",0
"Costa Rica","2021-01-20",0
"Costa Rica","2021-01-21",0
"Costa Rica","2021-01-22",0
"Costa Rica","2021-01-23",0
"Costa Rica","2021-01-24",0
"Costa Rica","2021-01-25",0.9
"Costa Rica","2021-01-26",0
"Costa Rica","2021-01-27",0
"Costa Rica","2021-01-28",0
"Costa Rica","2021-01-29",0
"Costa Rica","2021-01-30",0
"Costa Rica","2021-01-31",0
"Costa Rica","2021-02-01",0.9
"Costa Rica","2021-02-02",0
"Costa Rica","2021-02-03",0
"Costa Rica","2021-02-04",0
"Costa Rica","2021-02-05",0
"Costa Rica","2021-02-06",0
"Costa Rica","2021-02-07",0
"Costa Rica","2021-02-08",0.92
"Costa Rica","2021-02-09",0
"Costa Rica","2021-02-10",0
"Costa Rica","2021-02-11",0
"Costa Rica","2021-02-12",0
"Costa Rica","2021-02-13",0
"Costa Rica","2021-02-14",0
"Costa Rica","2021-02-15",1.07
"Costa Rica","2021-02-16",0
"Costa Rica","2021-02-17",0
"Costa Rica","2021-02-18",0
"Costa Rica","2021-02-19",0
"Costa Rica","2021-02-20",0
"Costa Rica","2021-02-21",0
"Costa Rica","2021-02-22",1.12
"Costa Rica","2021-02-23",0
"Costa Rica","2021-02-24",0
"Costa Rica","2021-02-25",0
"Costa Rica","2021-02-26",0
"Costa Rica","2021-02-27",0
"Costa Rica","2021-02-28",0
"Costa Rica","2021-03-01",2.04
"Costa Rica","2021-03-02",0
"Costa Rica","2021-03-03",0
"Croatia","2020-12-30",0.19
"Croatia","2020-12-31",0
"Croatia","2021-01-01",0
"Croatia","2021-01-02",0
"Croatia","2021-01-03",0.3
"Croatia","2021-01-04",0
"Croatia","2021-01-05",0.34
"Croatia","2021-01-06",0
"Croatia","2021-01-07",0.5
"Croatia","2021-01-08",0.61
"Croatia","2021-01-09",0.73
"Croatia","2021-01-10",0
"Croatia","2021-01-11",0
"Croatia","2021-01-12",0
"Croatia","2021-01-13",0.84
"Croatia","2021-01-14",0.93
"Croatia","2021-01-15",1.01
"Croatia","2021-01-16",1.12
"Croatia","2021-01-17",0
"Croatia","2021-01-18",0
"Croatia","2021-01-19",1.32
"Croatia","2021-01-20",0
"Croatia","2021-01-21",0
"Croatia","2021-01-22",0
"Croatia","2021-01-23",0
"Croatia","2021-01-24",0
"Croatia","2021-01-25",1.41
"Croatia","2021-01-26",0
"Croatia","2021-01-27",0
"Croatia","2021-01-28",0
"Croatia","2021-01-29",0
"Croatia","2021-01-30",0
"Croatia","2021-01-31",0
"Croatia","2021-02-01",1.43
"Croatia","2021-02-02",0
"Croatia","2021-02-03",1.44
"Croatia","2021-02-04",1.45
"Croatia","2021-02-05",0
"Croatia","2021-02-06",0
"Croatia","2021-02-07",0
"Croatia","2021-02-08",0
"Croatia","2021-02-09",1.49
"Croatia","2021-02-10",0
"Croatia","2021-02-11",1.58
"Croatia","2021-02-12",0
"Croatia","2021-02-13",0
"Croatia","2021-02-14",0
"Croatia","2021-02-15",1.65
"Croatia","2021-02-16",0
"Croatia","2021-02-17",0
"Croatia","2021-02-18",2.12
"Croatia","2021-02-19",0
"Croatia","2021-02-20",0
"Croatia","2021-02-21",0
"Croatia","2021-02-22",2.64
"Croatia","2021-02-23",0
"Croatia","2021-02-24",3.06
"Croatia","2021-02-25",3.31
"Croatia","2021-02-26",0
"Croatia","2021-02-27",0
"Croatia","2021-02-28",0
"Croatia","2021-03-01",3.73
"Croatia","2021-03-02",0
"Croatia","2021-03-03",0
"Cyprus","2021-01-06",0.45
"Cyprus","2021-01-07",0
"Cyprus","2021-01-08",0
"Cyprus","2021-01-09",0
"Cyprus","2021-01-10",0.69
"Cyprus","2021-01-11",0
"Cyprus","2021-01-12",0
"Cyprus","2021-01-13",0
"Cyprus","2021-01-14",0
"Cyprus","2021-01-15",0
"Cyprus","2021-01-16",1.17
"Cyprus","2021-01-17",0
"Cyprus","2021-01-18",0
"Cyprus","2021-01-19",0
"Cyprus","2021-01-20",0
"Cyprus","2021-01-21",0
"Cyprus","2021-01-22",0
"Cyprus","2021-01-23",1.75
"Cyprus","2021-01-24",0
"Cyprus","2021-01-25",0
"Cyprus","2021-01-26",0
"Cyprus","2021-01-27",0
"Cyprus","2021-01-28",0
"Cyprus","2021-01-29",0
"Cyprus","2021-01-30",2.24
"Cyprus","2021-01-31",0
"Cyprus","2021-02-01",0
"Cyprus","2021-02-02",0
"Cyprus","2021-02-03",0
"Cyprus","2021-02-04",0
"Cyprus","2021-02-05",0
"Cyprus","2021-02-06",2.6
"Cyprus","2021-02-07",0
"Cyprus","2021-02-08",0
"Cyprus","2021-02-09",0
"Cyprus","2021-02-10",0
"Cyprus","2021-02-11",0
"Cyprus","2021-02-12",0
"Cyprus","2021-02-13",3.38
"Cyprus","2021-02-14",0
"Cyprus","2021-02-15",0
"Cyprus","2021-02-16",0
"Cyprus","2021-02-17",0
"Cyprus","2021-02-18",0
"Cyprus","2021-02-19",0
"Cyprus","2021-02-20",4.29
"Cyprus","2021-02-21",0
"Cyprus","2021-02-22",0
"Cyprus","2021-02-23",5.05
"Cyprus","2021-02-24",0
"Cyprus","2021-02-25",0
"Cyprus","2021-02-26",6.12
"Cyprus","2021-02-27",0
"Cyprus","2021-02-28",0
"Cyprus","2021-03-01",0
"Cyprus","2021-03-02",0
"Cyprus","2021-03-03",0
"Czechia","2020-12-27",0.01
"Czechia","2020-12-28",0.03
"Czechia","2020-12-29",0.07
"Czechia","2020-12-30",0.1
"Czechia","2020-12-31",0.11
"Czechia","2021-01-01",0.11
"Czechia","2021-01-02",0.12
"Czechia","2021-01-03",0.13
"Czechia","2021-01-04",0.17
"Czechia","2021-01-05",0.21
"Czechia","2021-01-06",0.26
"Czechia","2021-01-07",0.34
"Czechia","2021-01-08",0.43
"Czechia","2021-01-09",0.45
"Czechia","2021-01-10",0.47
"Czechia","2021-01-11",0.56
"Czechia","2021-01-12",0.68
"Czechia","2021-01-13",0.81
"Czechia","2021-01-14",0.95
"Czechia","2021-01-15",1.08
"Czechia","2021-01-16",1.11
"Czechia","2021-01-17",1.13
"Czechia","2021-01-18",1.25
"Czechia","2021-01-19",1.37
"Czechia","2021-01-20",1.49
"Czechia","2021-01-21",1.64
"Czechia","2021-01-22",1.77
"Czechia","2021-01-23",1.8
"Czechia","2021-01-24",1.82
"Czechia","2021-01-25",1.91
"Czechia","2021-01-26",2.01
"Czechia","2021-01-27",2.1
"Czechia","2021-01-28",2.16
"Czechia","2021-01-29",2.22
"Czechia","2021-01-30",2.23
"Czechia","2021-01-31",2.23
"Czechia","2021-02-01",2.27
"Czechia","2021-02-02",2.31
"Czechia","2021-02-03",2.35
"Czechia","2021-02-04",2.39
"Czechia","2021-02-05",2.44
"Czechia","2021-02-06",2.45
"Czechia","2021-02-07",2.46
"Czechia","2021-02-08",2.5
"Czechia","2021-02-09",2.54
"Czechia","2021-02-10",2.59
"Czechia","2021-02-11",2.65
"Czechia","2021-02-12",2.71
"Czechia","2021-02-13",2.72
"Czechia","2021-02-14",2.73
"Czechia","2021-02-15",2.79
"Czechia","2021-02-16",2.87
"Czechia","2021-02-17",2.96
"Czechia","2021-02-18",3.07
"Czechia","2021-02-19",3.18
"Czechia","2021-02-20",3.19
"Czechia","2021-02-21",3.2
"Czechia","2021-02-22",3.29
"Czechia","2021-02-23",3.41
"Czechia","2021-02-24",3.54
"Czechia","2021-02-25",3.7
"Czechia","2021-02-26",3.85
"Czechia","2021-02-27",3.87
"Czechia","2021-02-28",3.89
"Czechia","2021-03-01",4.07
"Czechia","2021-03-02",4.31
"Czechia","2021-03-03",4.58
"Denmark","2020-12-27",0.11
"Denmark","2020-12-28",0.15
"Denmark","2020-12-29",0.3
"Denmark","2020-12-30",0.5
"Denmark","2020-12-31",0.6
"Denmark","2021-01-01",0.64
"Denmark","2021-01-02",0.8
"Denmark","2021-01-03",0.9
"Denmark","2021-01-04",0.94
"Denmark","2021-01-05",1.17
"Denmark","2021-01-06",1.51
"Denmark","2021-01-07",1.81
"Denmark","2021-01-08",1.96
"Denmark","2021-01-09",1.99
"Denmark","2021-01-10",2.01
"Denmark","2021-01-11",2.02
"Denmark","2021-01-12",2.03
"Denmark","2021-01-13",2.24
"Denmark","2021-01-14",2.55
"Denmark","2021-01-15",2.82
"Denmark","2021-01-16",2.9
"Denmark","2021-01-17",2.94
"Denmark","2021-01-18",3.01
"Denmark","2021-01-19",3.05
"Denmark","2021-01-20",3.08
"Denmark","2021-01-21",3.1
"Denmark","2021-01-22",3.11
"Denmark","2021-01-23",3.13
"Denmark","2021-01-24",3.14
"Denmark","2021-01-25",3.14
"Denmark","2021-01-26",3.15
"Denmark","2021-01-27",3.15
"Denmark","2021-01-28",3.15
"Denmark","2021-01-29",3.17
"Denmark","2021-01-30",3.19
"Denmark","2021-01-31",3.22
"Denmark","2021-02-01",3.23
"Denmark","2021-02-02",3.26
"Denmark","2021-02-03",3.29
"Denmark","2021-02-04",3.32
"Denmark","2021-02-05",3.34
"Denmark","2021-02-06",3.36
"Denmark","2021-02-07",3.39
"Denmark","2021-02-08",3.44
"Denmark","2021-02-09",3.5
"Denmark","2021-02-10",3.56
"Denmark","2021-02-11",3.65
"Denmark","2021-02-12",3.86
"Denmark","2021-02-13",3.97
"Denmark","2021-02-14",4.08
"Denmark","2021-02-15",4.32
"Denmark","2021-02-16",4.55
"Denmark","2021-02-17",4.73
"Denmark","2021-02-18",4.93
"Denmark","2021-02-19",5.17
"Denmark","2021-02-20",5.35
"Denmark","2021-02-21",5.54
"Denmark","2021-02-22",5.77
"Denmark","2021-02-23",6.02
"Denmark","2021-02-24",6.25
"Denmark","2021-02-25",6.5
"Denmark","2021-02-26",7.12
"Denmark","2021-02-27",7.24
"Denmark","2021-02-28",7.43
"Denmark","2021-03-01",7.77
"Denmark","2021-03-02",8.06
"Denmark","2021-03-03",8.28
"Dominica","2021-02-11",0
"Dominica","2021-02-12",0
"Dominica","2021-02-13",0
"Dominica","2021-02-14",0
"Dominica","2021-02-15",0
"Dominica","2021-02-16",0
"Dominica","2021-02-17",0
"Dominica","2021-02-18",0
"Dominica","2021-02-19",0
"Dominica","2021-02-20",0
"Dominica","2021-02-21",0
"Dominica","2021-02-22",0
"Dominica","2021-02-23",0
"Dominica","2021-02-24",0
"Dominica","2021-02-25",0
"Dominica","2021-02-26",0
"Dominica","2021-02-27",0
"Dominica","2021-02-28",0
"Dominica","2021-03-01",10
"Dominican Republic","2021-02-15",0
"Dominican Republic","2021-02-16",0
"Dominican Republic","2021-02-17",0.01
"Dominican Republic","2021-02-18",0.05
"Dominican Republic","2021-02-19",0.09
"Dominican Republic","2021-02-20",0.12
"Dominican Republic","2021-02-21",0.13
"Dominican Republic","2021-02-22",0
"Dominican Republic","2021-02-23",0
"Dominican Republic","2021-02-24",0.24
"Dominican Republic","2021-02-25",0
"Dominican Republic","2021-02-26",0
"Dominican Republic","2021-02-27",0
"Dominican Republic","2021-02-28",0
"Dominican Republic","2021-03-01",0.55
"Dominican Republic","2021-03-02",0.97
"Dominican Republic","2021-03-03",1.49
"Ecuador","2021-01-21",0
"Ecuador","2021-01-22",0
"Ecuador","2021-01-23",0
"Ecuador","2021-01-24",0
"Ecuador","2021-01-25",0
"Ecuador","2021-01-26",0
"Ecuador","2021-01-27",0.02
"Ecuador","2021-01-28",0
"Ecuador","2021-01-29",0
"Ecuador","2021-01-30",0
"Ecuador","2021-01-31",0
"Ecuador","2021-02-01",0
"Ecuador","2021-02-02",0
"Ecuador","2021-02-03",0
"Ecuador","2021-02-04",0.04
"Ecuador","2021-02-05",0
"Ecuador","2021-02-06",0
"Ecuador","2021-02-07",0
"Ecuador","2021-02-08",0
"Ecuador","2021-02-09",0
"Ecuador","2021-02-10",0
"Ecuador","2021-02-11",0
"Ecuador","2021-02-12",0
"Ecuador","2021-02-13",0
"Ecuador","2021-02-14",0
"Ecuador","2021-02-15",0
"Ecuador","2021-02-16",0
"Ecuador","2021-02-17",0.04
"Ecuador","2021-02-18",0
"Ecuador","2021-02-19",0
"Ecuador","2021-02-20",0
"Ecuador","2021-02-21",0
"Ecuador","2021-02-22",0
"Ecuador","2021-02-23",0
"Ecuador","2021-02-24",0.12
"Ecuador","2021-02-25",0
"Ecuador","2021-02-26",0
"Ecuador","2021-02-27",0
"Ecuador","2021-02-28",0
"Ecuador","2021-03-01",0.2
"Ecuador","2021-03-02",0
"Ecuador","2021-03-03",0
"Egypt","2021-01-24",0
"Egypt","2021-01-25",0
"Egypt","2021-01-26",0
"Egypt","2021-01-27",0
"Egypt","2021-01-28",0
"Egypt","2021-01-29",0
"Egypt","2021-01-30",0
"El Salvador","2021-02-17",0
"El Salvador","2021-02-18",0
"El Salvador","2021-02-19",0
"El Salvador","2021-02-20",0
"El Salvador","2021-02-21",0
"El Salvador","2021-02-22",0.09
"El Salvador","2021-02-23",0
"El Salvador","2021-02-24",0
"El Salvador","2021-02-25",0.25
"England","2020-12-19",0
"England","2020-12-20",1.02
"England","2020-12-21",0
"England","2020-12-22",0
"England","2020-12-23",0
"England","2020-12-24",0
"England","2020-12-25",0
"England","2020-12-26",0
"England","2020-12-27",1.5
"England","2020-12-28",0
"England","2020-12-29",0
"England","2020-12-30",0
"England","2020-12-31",0
"England","2021-01-01",0
"England","2021-01-02",0
"England","2021-01-03",2.08
"England","2021-01-04",0
"England","2021-01-05",0
"England","2021-01-06",0
"England","2021-01-07",0
"England","2021-01-08",0
"England","2021-01-09",0
"England","2021-01-10",3.48
"England","2021-01-11",3.7
"England","2021-01-12",4.01
"England","2021-01-13",4.43
"England","2021-01-14",4.92
"England","2021-01-15",5.49
"England","2021-01-16",5.98
"England","2021-01-17",6.25
"England","2021-01-18",6.55
"England","2021-01-19",7.08
"England","2021-01-20",7.65
"England","2021-01-21",8.28
"England","2021-01-22",9.04
"England","2021-01-23",9.82
"England","2021-01-24",10.18
"England","2021-01-25",10.59
"England","2021-01-26",11.05
"England","2021-01-27",11.5
"England","2021-01-28",12.11
"England","2021-01-29",12.89
"England","2021-01-30",13.85
"England","2021-01-31",14.36
"England","2021-02-01",14.86
"England","2021-02-02",15.39
"England","2021-02-03",16.06
"England","2021-02-04",16.75
"England","2021-02-05",17.47
"England","2021-02-06",18.28
"England","2021-02-07",18.69
"England","2021-02-08",19.14
"England","2021-02-09",19.69
"England","2021-02-10",20.29
"England","2021-02-11",20.98
"England","2021-02-12",21.76
"England","2021-02-13",22.52
"England","2021-02-14",22.85
"England","2021-02-15",23.24
"England","2021-02-16",23.8
"England","2021-02-17",24.55
"England","2021-02-18",25.25
"England","2021-02-19",25.83
"England","2021-02-20",26.37
"England","2021-02-21",26.57
"England","2021-02-22",26.85
"England","2021-02-23",27.36
"England","2021-02-24",28.06
"England","2021-02-25",28.83
"England","2021-02-26",29.63
"England","2021-02-27",30.29
"England","2021-02-28",30.58
"England","2021-03-01",30.87
"England","2021-03-02",31.19
"England","2021-03-03",31.6
"Estonia","2020-12-28",0
"Estonia","2020-12-29",0
"Estonia","2020-12-30",0
"Estonia","2020-12-31",0
"Estonia","2021-01-01",0
"Estonia","2021-01-02",0
"Estonia","2021-01-03",0
"Estonia","2021-01-04",0
"Estonia","2021-01-05",0
"Estonia","2021-01-06",0
"Estonia","2021-01-07",0
"Estonia","2021-01-08",0
"Estonia","2021-01-09",0
"Estonia","2021-01-10",0
"Estonia","2021-01-11",0
"Estonia","2021-01-12",0
"Estonia","2021-01-13",0
"Estonia","2021-01-14",0
"Estonia","2021-01-15",0
"Estonia","2021-01-16",0
"Estonia","2021-01-17",0
"Estonia","2021-01-18",0
"Estonia","2021-01-19",0
"Estonia","2021-01-20",0
"Estonia","2021-01-21",0
"Estonia","2021-01-22",0
"Estonia","2021-01-23",0
"Estonia","2021-01-24",0
"Estonia","2021-01-25",0
"Estonia","2021-01-26",0
"Estonia","2021-01-27",0
"Estonia","2021-01-28",1.92
"Estonia","2021-01-29",1.99
"Estonia","2021-01-30",2.08
"Estonia","2021-01-31",2.1
"Estonia","2021-02-01",2.12
"Estonia","2021-02-02",2.18
"Estonia","2021-02-03",2.27
"Estonia","2021-02-04",2.4
"Estonia","2021-02-05",2.56
"Estonia","2021-02-06",2.68
"Estonia","2021-02-07",2.71
"Estonia","2021-02-08",2.71
"Estonia","2021-02-09",0
"Estonia","2021-02-10",2.95
"Estonia","2021-02-11",3.15
"Estonia","2021-02-12",3.35
"Estonia","2021-02-13",3.47
"Estonia","2021-02-14",3.48
"Estonia","2021-02-15",3.48
"Estonia","2021-02-16",3.52
"Estonia","2021-02-17",3.66
"Estonia","2021-02-18",3.94
"Estonia","2021-02-19",4.34
"Estonia","2021-02-20",4.62
"Estonia","2021-02-21",4.67
"Estonia","2021-02-22",4.71
"Estonia","2021-02-23",4.86
"Estonia","2021-02-24",5.15
"Estonia","2021-02-25",5.17
"Estonia","2021-02-26",0
"Estonia","2021-02-27",5.84
"Estonia","2021-02-28",0
"Estonia","2021-03-01",5.94
"Estonia","2021-03-02",6.12
"Estonia","2021-03-03",0
"Faeroe Islands","2021-01-29",8.17
"Faeroe Islands","2021-01-30",0
"Faeroe Islands","2021-01-31",0
"Faeroe Islands","2021-02-01",0
"Faeroe Islands","2021-02-02",0
"Faeroe Islands","2021-02-03",0
"Faeroe Islands","2021-02-04",0
"Faeroe Islands","2021-02-05",0
"Faeroe Islands","2021-02-06",8.29
"Faeroe Islands","2021-02-07",0
"Faeroe Islands","2021-02-08",8.39
"Faeroe Islands","2021-02-09",0
"Faeroe Islands","2021-02-10",8.46
"Faeroe Islands","2021-02-11",0
"Faeroe Islands","2021-02-12",0
"Faeroe Islands","2021-02-13",0
"Faeroe Islands","2021-02-14",0
"Faeroe Islands","2021-02-15",0
"Faeroe Islands","2021-02-16",0
"Faeroe Islands","2021-02-17",0
"Faeroe Islands","2021-02-18",0
"Faeroe Islands","2021-02-19",0
"Faeroe Islands","2021-02-20",0
"Faeroe Islands","2021-02-21",8.53
"Faeroe Islands","2021-02-22",0
"Faeroe Islands","2021-02-23",8.54
"Faeroe Islands","2021-02-24",8.57
"Faeroe Islands","2021-02-25",0
"Faeroe Islands","2021-02-26",0
"Faeroe Islands","2021-02-27",0
"Faeroe Islands","2021-02-28",0
"Faeroe Islands","2021-03-01",0
"Faeroe Islands","2021-03-02",0
"Faeroe Islands","2021-03-03",8.62
"Falkland Islands","2021-02-07",0
"Falkland Islands","2021-02-08",0
"Falkland Islands","2021-02-09",0
"Falkland Islands","2021-02-10",0
"Falkland Islands","2021-02-11",0
"Falkland Islands","2021-02-12",0
"Falkland Islands","2021-02-13",0
"Falkland Islands","2021-02-14",0
"Falkland Islands","2021-02-15",43.5
"Falkland Islands","2021-02-16",0
"Falkland Islands","2021-02-17",0
"Falkland Islands","2021-02-18",0
"Falkland Islands","2021-02-19",0
"Falkland Islands","2021-02-20",0
"Falkland Islands","2021-02-21",0
"Falkland Islands","2021-02-22",49.73
"Finland","2020-12-31",0
"Finland","2021-01-01",0
"Finland","2021-01-02",0
"Finland","2021-01-03",0
"Finland","2021-01-04",0
"Finland","2021-01-05",0
"Finland","2021-01-06",0
"Finland","2021-01-07",0
"Finland","2021-01-08",0
"Finland","2021-01-09",0
"Finland","2021-01-10",0
"Finland","2021-01-11",0
"Finland","2021-01-12",0
"Finland","2021-01-13",0
"Finland","2021-01-14",0
"Finland","2021-01-15",0
"Finland","2021-01-16",0
"Finland","2021-01-17",0
"Finland","2021-01-18",0
"Finland","2021-01-19",0
"Finland","2021-01-20",0
"Finland","2021-01-21",0
"Finland","2021-01-22",0
"Finland","2021-01-23",0
"Finland","2021-01-24",0
